label,image
Absorbing_Man10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man10.jpg?raw=true
Absorbing_Man11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man11.jpg?raw=true
Absorbing_Man12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man12.jpg?raw=true
Absorbing_Man13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man13.jpg?raw=true
Absorbing_Man14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man14.jpg?raw=true
Absorbing_Man15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man15.jpg?raw=true
Absorbing_Man16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man16.jpg?raw=true
Absorbing_Man17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man17.jpg?raw=true
Absorbing_Man18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man18.jpg?raw=true
Absorbing_Man19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man19.jpg?raw=true
Absorbing_Man20.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man20.jpg?raw=true
Absorbing_Man21.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man21.jpg?raw=true
Absorbing_Man22.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man22.jpg?raw=true
Absorbing_Man23.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man23.jpg?raw=true
Absorbing_Man24.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man24.jpg?raw=true
Absorbing_Man25.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man25.jpg?raw=true
Absorbing_Man5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man5.jpg?raw=true
Absorbing_Man6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man6.jpg?raw=true
Absorbing_Man7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man7.jpg?raw=true
Absorbing_Man8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man8.jpg?raw=true
Absorbing_Man9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man9.jpg?raw=true
Absorbing_Man_0_Identity_1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man_0_Identity_1.jpg?raw=true
Absorbing_Man_0_Identity_2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man_0_Identity_2.jpg?raw=true
Absorbing_Man_0_Identity_3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man_0_Identity_3.jpg?raw=true
Absorbing_Man_0_MainScheme_1A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man_0_MainScheme_1A.jpg?raw=true
Absorbing_Man_0_MainScheme_1B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Absorbing_Man_0_MainScheme_1B.jpg?raw=true
BrotherhoodOfBadoon_10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_10.jpg?raw=true
BrotherhoodOfBadoon_11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_11.jpg?raw=true
BrotherhoodOfBadoon_12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_12.jpg?raw=true
BrotherhoodOfBadoon_13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_13.jpg?raw=true
BrotherhoodOfBadoon_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_7.jpg?raw=true
BrotherhoodOfBadoon_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_8.jpg?raw=true
BrotherhoodOfBadoon_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_9.jpg?raw=true
BrotherhoodOfBadoon_Environment.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_Environment.jpg?raw=true
BrotherhoodOfBadoon_Identity_1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_Identity_1.jpg?raw=true
BrotherhoodOfBadoon_Identity_2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_Identity_2.jpg?raw=true
BrotherhoodOfBadoon_Identity_3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_Identity_3.jpg?raw=true
BrotherhoodOfBadoon_MainScheme_1A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_MainScheme_1A.jpg?raw=true
BrotherhoodOfBadoon_MainScheme_1B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_MainScheme_1B.jpg?raw=true
BrotherhoodOfBadoon_MainScheme_2A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_MainScheme_2A.jpg?raw=true
BrotherhoodOfBadoon_MainScheme_2B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/BrotherhoodOfBadoon_MainScheme_2B.jpg?raw=true
Crossbones10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones10.jpg?raw=true
Crossbones11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones11.jpg?raw=true
Crossbones12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones12.jpg?raw=true
Crossbones13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones13.jpg?raw=true
Crossbones14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones14.jpg?raw=true
Crossbones15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones15.jpg?raw=true
Crossbones16.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones16.jpg?raw=true
Crossbones17.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones17.jpg?raw=true
Crossbones18.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones18.jpg?raw=true
Crossbones19.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones19.jpg?raw=true
Crossbones7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones7.jpg?raw=true
Crossbones8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones8.jpg?raw=true
Crossbones9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones9.jpg?raw=true
Crossbones_0_Identity_1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_Identity_1.jpg?raw=true
Crossbones_0_Identity_2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_Identity_2.jpg?raw=true
Crossbones_0_Identity_3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_Identity_3.jpg?raw=true
Crossbones_0_MainScheme_1A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_1A.jpg?raw=true
Crossbones_0_MainScheme_1B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_1B.jpg?raw=true
Crossbones_0_MainScheme_2A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_2A.jpg?raw=true
Crossbones_0_MainScheme_2B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_2B.jpg?raw=true
Crossbones_0_MainScheme_3A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_3A.jpg?raw=true
Crossbones_0_MainScheme_3B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/Crossbones_0_MainScheme_3B.jpg?raw=true
EscapeTheMuseum_10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_10.jpg?raw=true
EscapeTheMuseum_11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_11.jpg?raw=true
EscapeTheMuseum_12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_12.jpg?raw=true
EscapeTheMuseum_6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_6.jpg?raw=true
EscapeTheMuseum_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_7.jpg?raw=true
EscapeTheMuseum_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_8.jpg?raw=true
EscapeTheMuseum_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_9.jpg?raw=true
EscapeTheMuseum_Identity_A1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_Identity_A1.jpg?raw=true
EscapeTheMuseum_Identity_A2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_Identity_A2.jpg?raw=true
EscapeTheMuseum_Identity_B1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_Identity_B1.jpg?raw=true
EscapeTheMuseum_Identity_B2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_Identity_B2.jpg?raw=true
EscapeTheMuseum_MainScheme_1A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_1A.jpg?raw=true
EscapeTheMuseum_MainScheme_1B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_1B.jpg?raw=true
EscapeTheMuseum_MainScheme_2A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_2A.jpg?raw=true
EscapeTheMuseum_MainScheme_2B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_2B.jpg?raw=true
EscapeTheMuseum_MainScheme_3A.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_3A.jpg?raw=true
EscapeTheMuseum_MainScheme_3B.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/EscapeTheMuseum_MainScheme_3B.jpg?raw=true
InfiltrateTheMuseum_10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_10.jpg?raw=true
InfiltrateTheMuseum_11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_11.jpg?raw=true
InfiltrateTheMuseum_12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_12.jpg?raw=true
InfiltrateTheMuseum_13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_13.jpg?raw=true
InfiltrateTheMuseum_5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_5.jpg?raw=true
InfiltrateTheMuseum_6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_6.jpg?raw=true
InfiltrateTheMuseum_7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_7.jpg?raw=true
InfiltrateTheMuseum_8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_8.jpg?raw=true
InfiltrateTheMuseum_9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_9.jpg?raw=true
InfiltrateTheMuseum_Identity_1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_Identity_1.jpg?raw=true
InfiltrateTheMuseum_Identity_2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_Identity_2.jpg?raw=true
InfiltrateTheMuseum_Identity_3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Villains/InfiltrateTheMuseum_Identity_3.jpg?raw=true
