label,image
o5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o5.jpg?raw=true
o2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o2.jpg?raw=true
o4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o4.jpg?raw=true
o1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o1.jpg?raw=true
o3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o3.jpg?raw=true
o0.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/o0.jpg?raw=true
6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/6.jpg?raw=true
7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/7.jpg?raw=true
9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/9.jpg?raw=true
8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/8.jpg?raw=true
12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/12.jpg?raw=true
10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/10.jpg?raw=true
14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/14.jpg?raw=true
13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/13.jpg?raw=true
4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/4.jpg?raw=true
5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/5.jpg?raw=true
15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/StarLord/15.jpg?raw=true
