label,image
ANTMAN_Nemesis1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/ANTMAN_Nemesis1.jpg?raw=true
ANTMAN_Nemesis2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/ANTMAN_Nemesis2.jpg?raw=true
ANTMAN_Nemesis3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/ANTMAN_Nemesis3.jpg?raw=true
ANTMAN_Nemesis4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/ANTMAN_Nemesis4.jpg?raw=true
ANTMAN_Nemesis5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/ANTMAN_Nemesis5.jpg?raw=true
BLACKWIDOW_Nemesis1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACKWIDOW_Nemesis1.jpg?raw=true
BLACKWIDOW_Nemesis2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACKWIDOW_Nemesis2.jpg?raw=true
BLACKWIDOW_Nemesis3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACKWIDOW_Nemesis3.jpg?raw=true
BLACKWIDOW_Nemesis4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACKWIDOW_Nemesis4.jpg?raw=true
BLACKWIDOW_Nemesis5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACKWIDOW_Nemesis5.jpg?raw=true
BLACK_PANTHER_Nemesis1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACK_PANTHER_Nemesis1.jpg?raw=true
BLACK_PANTHER_Nemesis2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACK_PANTHER_Nemesis2.jpg?raw=true
BLACK_PANTHER_Nemesis3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/BLACK_PANTHER_Nemesis3.jpg?raw=true
