label,image
d0a.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d0a.jpg?raw=true
d0b.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d0b.jpg?raw=true
d1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d1.jpg?raw=true
d10.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d10.jpg?raw=true
d11.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d11.jpg?raw=true
d12.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d12.jpg?raw=true
d13.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d13.jpg?raw=true
d14.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d14.jpg?raw=true
d15.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d15.jpg?raw=true
d2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d2.jpg?raw=true
d3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d3.jpg?raw=true
d4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d4.jpg?raw=true
d5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d5.jpg?raw=true
d6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d6.jpg?raw=true
d7.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d7.jpg?raw=true
d8.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d8.jpg?raw=true
d9.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/d9.jpg?raw=true
n1.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n1.jpg?raw=true
n2.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n2.jpg?raw=true
n3.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n3.jpg?raw=true
n4.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n4.jpg?raw=true
n5.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n5.jpg?raw=true
n6.jpg,https://github.com/OliBus801/CardGames/blob/main/MarvelChampions/Heroes/n6.jpg?raw=true
